Differential genes in Nb2 neoblasts		
Gene id	foldChange	State
SMED30033543	1.077207044	NA
SMED30011687	0.941006036	NA
SMED30029841	0.99225657	NA
SMED30028426	1.101085681	NA
SMED30017368	1.007381871	NA
SMED30033280	1.362460477	NA
SMED30018848	1.16651522	NA
SMED30035876	0.968964472	NA
SMED30035338	1.241825956	NA
SMED30031272	0.876986054	NA
SMED30000807	1.011523688	NA
SMED30015261	1.246695861	NA
SMED30014089	0.993460765	NA
SMED30032035	0.878428466	NA
SMED30033605	1.044553032	NA
SMED30008904	1.08377538	NA
SMED30034138	0.794768612	NA
SMED30031947	1.151044196	NA
SMED30020410	0.794768612	NA
SMED30013781	0.908306985	NA
SMED30007244	0.908306985	NA
SMED30006989	1.145005627	NA
SMED30021493	1.084291463	NA
SMED30002512	1.201845218	NA
SMED30030892	0.847753186	NA
SMED30028745	1.07527518	NA
SMED30025731	1.029225352	NA
SMED30024608	1.099015971	NA
SMED30033551	1.071733431	NA
SMED30023168	1.05217594	NA
SMED30033039	0.936691578	NA
SMED30003481	0.883076235	NA
SMED30004965	0.847753186	NA
SMED30009916	1.033702213	NA
SMED30030188	0.90073776	NA
SMED30018882	0.715291751	NA
SMED30017237	0.794768612	NA
SMED30014283	1.112676056	NA
SMED30016239	0.883076235	NA
SMED30002463	1.058066189	NA
SMED30004151	1.099529508	NA
SMED30028249	0.794768612	NA
SMED30019833	0.794768612	NA
SMED30006669	0.715291751	NA
SMED30021990	0.794768612	NA
SMED30032385	1.085447872	NA
SMED30000001	0.794768612	NA
SMED30016240	0.794768612	NA
SMED30033340	0.794768612	NA
SMED30020665	1.114234426	NA
SMED30009003	1.088261596	NA
SMED30028542	1.105225101	NA
SMED30012181	0.794768612	NA
SMED30016819	1.138452336	NA
SMED30006381	0.876986054	NA
SMED30000765	1.091878373	NA
SMED30032640	0.898434083	NA
SMED30005891	1.037382188	NA
SMED30012739	0.681230239	NA
SMED30019467	0.927230047	NA
SMED30007317	0.927230047	NA
SMED30020550	0.927230047	NA
SMED30017154	1.009374324	NA
SMED30035296	0.794768612	NA
SMED30003731	1.059691482	NA
SMED30022491	1.040864476	NA
SMED30014832	0.960345406	NA
SMED30024921	1.040067566	NA
SMED30021099	0.794768612	NA
SMED30000977	0.976622447	NA
SMED30005973	1.103845294	NA
SMED30018766	0.941321689	NA
SMED30017462	0.975176211	NA
SMED30033515	1.022639332	NA
SMED30026777	0.864895254	NA
SMED30011134	0.794768612	NA
SMED30034651	1.16806902	NA
SMED30005657	1.019377132	NA
SMED30009084	0.889383923	NA
SMED30018262	1.038707492	NA
SMED30014534	1.106442577	NA
SMED30026126	1.004412301	NA
SMED30021066	1.074527163	NA
SMED30016238	0.917040706	NA
SMED30032595	1.171237954	NA
SMED30036024	1.045748173	NA
SMED30003233	0.964438315	NA
SMED30016382	1.39084507	NA
SMED30034558	0.928718378	NA
SMED30026133	1.020803721	NA
SMED30017415	0.917040706	NA
SMED30001017	0.888270801	NA
SMED30023633	0.991277334	NA
SMED30030576	1.16566063	NA
SMED30026959	1.059691482	NA
SMED30031921	0.916004502	NA
SMED30018577	1.010173189	NA
SMED30033602	1.094033336	NA
SMED30005670	0.794768612	NA
SMED30007906	0.794768612	NA
SMED30017614	0.794768612	NA
SMED30033667	0.454153492	NA
SMED30022723	1.100240901	NA
SMED30008157	0.997530809	NA
SMED30002985	1.192152918	NA
SMED30013315	0.794768612	NA
SMED30016592	1.258383635	NA
SMED30022073	0.794768612	NA
SMED30027850	1.083135984	NA
SMED30014978	0.794768612	NA
SMED30033924	0.662307176	NA
SMED30002811	0.794768612	NA
SMED30016008	0.953722334	NA
SMED30034079	1.192152918	NA
SMED30018793	0.953722334	NA
SMED30018837	1.122342161	NA
SMED30021731	1.192152918	NA
SMED30015473	0.978742827	NA
SMED30003050	1.192152918	NA
SMED30005046	1.271629779	NA
SMED30006616	1.087839537	NA
SMED30020635	1.112676056	NA
SMED30023873	1.00191575	NA
SMED30012476	1.192152918	NA
SMED30022000	0.936922347	NA
SMED30014408	1.094867963	NA
SMED30031941	1.324614353	NA
SMED30014406	1.324614353	NA
SMED30017874	1.589537223	NA
SMED30024615	0.794768612	NA
SMED30025501	0.993460765	NA
SMED30018827	0.955508331	NA
SMED30020649	1.324614353	NA
SMED30034619	0.993460765	NA
SMED30034524	0.993460765	NA
SMED30027296	0.794768612	NA
SMED30034625	1.324614353	NA
SMED30021437	1.144466801	NA
SMED30028552	1.271629779	NA
SMED30018439	1.142479879	NA
SMED30034086	0.852922413	NA
SMED30007946	0.968624245	NA
SMED30017651	1.030255608	NA
SMED30024215	1.129408027	NA
SMED30017453	1.06498994	NA
SMED30011466	1.110638188	NA
SMED30031571	1.192152918	NA
SMED30018062	1.39084507	NA
SMED30016922	1.236306729	NA
SMED30009446	0.84958024	NA
SMED30020236	0.84958024	NA
SMED30019148	1.192152918	NA
SMED30022790	0.953722334	NA
SMED30032803	1.141997617	NA
SMED30026812	1.192152918	NA
SMED30013108	0.974232492	NA
SMED30032689	1.081768388	NA
SMED30013644	0.529845741	NA
SMED30030854	0.932324718	NA
SMED30027319	0.794768612	NA
SMED30016006	0.529845741	NA
SMED30025755	1.192152918	NA
SMED30024085	1.031508198	NA
SMED30027481	0.991007775	NA
SMED30019223	0.927230047	NA
SMED30009857	1.084428256	NA
SMED30002486	0.905666557	NA
SMED30025510	1.068377478	NA
SMED30026649	1.033199195	NA
SMED30005314	0.794768612	NA
SMED30031767	1.091178217	NA
SMED30035099	0.958077231	NA
SMED30035769	0.993460765	NA
SMED30031538	0.99835466	NA
SMED30012136	0.908306985	NA
SMED30008211	0.883076235	NA
SMED30007012	1.030255608	NA
SMED30015973	0.794768612	NA
SMED30015636	0.965076171	NA
SMED30020508	1.192152918	NA
SMED30015086	1.092806841	NA
SMED30008280	1.016564503	NA
SMED30030067	1.075650691	NA
SMED30007186	1.248922104	NA
SMED30021639	0.945130241	NA
SMED30004802	1.248922104	NA
SMED30002791	1.228278763	NA
SMED30004395	0.853640361	NA
SMED30010935	1.002099554	NA
SMED30035504	0.930240534	NA
SMED30027674	1.16566063	NA
SMED30001950	1.212022133	NA
SMED30021860	1.064690027	NA
SMED30028699	0.962553096	NA
SMED30013184	0.695422535	NA
SMED30006254	0.908306985	NA
SMED30022566	0.904391868	NA
SMED30017634	1.057771751	NA
SMED30017802	0.90073776	NA
SMED30000160	1.067260707	NA
SMED30009701	0.794768612	NA
SMED30012331	0.90073776	NA
SMED30033992	0.90073776	NA
SMED30015733	1.192152918	NA
SMED30028115	1.192152918	NA
SMED30011636	1.016875665	NA
SMED30028096	0.922499281	NA
SMED30031141	0.794768612	NA
SMED30016359	0.72251692	NA
SMED30014133	0.87046086	NA
SMED30025195	0.794768612	NA
SMED30034878	0.894114688	NA
SMED30023819	0.706460988	NA
SMED30024416	1.236306729	NA
SMED30018242	1.192152918	NA
SMED30018339	0.715291751	NA
SMED30032153	0.948977447	NA
SMED30017013	1.118563231	NA
SMED30012764	0.650265228	NA
SMED30033527	0.894114688	NA
SMED30006802	0.894114688	NA
SMED30034100	0.794768612	NA
SMED30035725	0.662307176	NA
SMED30028219	0.993460765	NA
SMED30004989	1.030838496	NA
SMED30019279	0.794768612	NA
SMED30025910	1.051262118	NA
SMED30015580	0.794768612	NA
SMED30001803	0.794768612	NA
SMED30002145	0.927230047	NA
SMED30009226	0.927230047	NA
SMED30019037	1.206870855	NA
SMED30021914	1.291498994	NA
SMED30008837	0.90314615	NA
SMED30007355	1.228278763	NA
SMED30011146	1.024895643	NA
SMED30034960	1.192152918	NA
SMED30001057	0.953722334	NA
SMED30009658	0.971383859	NA
SMED30001592	0.997876146	NA
SMED30020625	0.874245473	NA
SMED30007750	1.041219796	NA
SMED30034618	1.20804829	NA
SMED30004483	1.034053785	NA
SMED30034331	0.953722334	NA
SMED30025984	1.069325041	NA
SMED30000556	1.043304501	NA
SMED30000372	1.589537223	NA
SMED30017731	1.0875781	NA
SMED30034139	1.788229376	NA
SMED30027707	1.060983789	NA
SMED30027042	1.068463763	NA
SMED30002370	0.794768612	NA
SMED30035648	0.794768612	NA
SMED30032688	1.047357017	NA
SMED30035881	0.567691865	NA
SMED30034849	1.067260707	NA
SMED30030286	1.059691482	NA
SMED30017698	1.042413904	NA
SMED30033742	1.072551816	NA
SMED30000108	1.163768324	NA
SMED30018856	1.236306729	NA
SMED30034229	0.985250345	NA
SMED30020946	1.171237954	NA
SMED30016991	1.0875781	NA
SMED30022817	0.969887119	NA
SMED30004442	1.052228866	NA
SMED30026043	1.055452716	NA
SMED30033836	0.991871227	NA
SMED30013289	1.174875339	NA
SMED30022172	0.989486922	NA
SMED30007983	1.092806841	NA
SMED30028511	0.966189293	NA
SMED30002481	1.004587525	NA
SMED30023928	1.07527518	NA
SMED30030303	1.055552062	NA
SMED30002974	0.981772991	NA
SMED30005213	0.851537798	NA
SMED30008682	1.137964149	NA
SMED30010553	1.091262602	NA
SMED30031096	1.056780242	NA
SMED30015786	0.991637901	NA
SMED30008304	1.018934118	NA
SMED30011985	1.088139576	NA
SMED30035854	1.118950545	NA
SMED30024786	1.068987022	NA
SMED30001152	0.794768612	NA
SMED30010712	1.092806841	NA
SMED30033492	0.794768612	NA
SMED30029024	1.059691482	NA
SMED30009188	1.041420939	NA
SMED30025814	1.153193672	NA
SMED30024325	0.993460765	NA
SMED30010930	1.059691482	NA
SMED30012861	0.993460765	NA
SMED30024108	0.993460765	NA
SMED30002445	1.192152918	NA
SMED30002980	0.567691865	NA
SMED30022857	0.794768612	NA
SMED30006091	0.635814889	NA
SMED30008671	0.846044006	NA
SMED30027562	0.999821907	NA
SMED30035483	1.099101496	NA
SMED30006491	1.097144196	NA
SMED30029049	0.983999233	NA
SMED30003298	1.059691482	NA
SMED30035853	1.0715537	NA
SMED30013227	1.192152918	NA
SMED30035115	1.111757249	NA
SMED30021274	1.161584894	NA
SMED30034487	1.062226629	NA
SMED30011780	1.08377538	NA
SMED30003567	0.917040706	NA
SMED30001750	1.031306889	NA
SMED30025511	0.986609311	NA
SMED30031473	1.014460748	NA
SMED30000449	0.942813745	NA
SMED30002100	1.068522245	NA
SMED30015419	0.901756694	NA
SMED30029390	0.98991269	NA
SMED30027603	0.970357026	NA
SMED30007145	0.847753186	NA
SMED30019019	0.967987412	NA
SMED30031657	1.011523688	NA
SMED30030187	1.060915144	NA
SMED30032762	1.043875191	NA
SMED30013116	1.147999106	NA
SMED30007627	1.037327863	NA
SMED30029011	1.083480475	NA
SMED30022016	1.027900738	NA
SMED30023496	1.006418948	NA
SMED30034525	1.174875339	NA
SMED30015410	0.961873807	NA
SMED30010382	1.089127357	NA
SMED30002187	0.869746783	NA
SMED30001608	0.927230047	NA
SMED30004975	1.102233841	NA
SMED30026553	0.962677473	NA
SMED30026321	0.985513078	NA
SMED30002721	1.011523688	NA
SMED30025883	0.794768612	NA
SMED30025105	0.888270801	NA
SMED30024745	1.056680995	NA
SMED30022389	1.136703945	NA
SMED30007288	0.878428466	NA
SMED30007517	0.894114688	NA
SMED30012902	0.920258392	NA
SMED30027451	1.003918246	NA
SMED30021828	0.745095573	NA
SMED30022345	0.905153141	NA
SMED30000418	0.997356689	NA
SMED30028569	0.847753186	NA
SMED30028004	0.794768612	NA
SMED30016446	0.847753186	NA
SMED30035549	1.149495845	NA
SMED30008420	0.908306985	NA
SMED30005094	0.925671677	NA
SMED30018570	0.794768612	NA
SMED30019837	0.695422535	NA
SMED30009782	0.794768612	NA
SMED30001176	1.142479879	NA
SMED30008868	0.794768612	NA
SMED30004437	0.98705134	NA
SMED30008876	0.973809892	NA
SMED30011463	0.706460988	NA
SMED30031804	0.908306985	NA
SMED30020333	0.989405823	NA
SMED30028486	1.125564196	NA
SMED30010557	0.908306985	NA
SMED30000805	0.794768612	NA
SMED30008757	0.695422535	NA
SMED30019532	0.826559356	NA
SMED30003845	0.908306985	NA
SMED30008507	0.794768612	NA
SMED30032067	1.021845358	NA
SMED30034782	1.105765025	NA
SMED30025108	1.080388581	NA
SMED30022558	1.11764336	NA
SMED30026687	0.967665643	NA
SMED30008024	1.150322991	NA
SMED30002983	0.794768612	NA
SMED30001954	0.976430009	NA
SMED30004313	0.929729319	NA
SMED30008813	1.094549755	NA
SMED30021921	1.021845358	NA
SMED30014437	0.957552544	NA
SMED30001723	1.271629779	NA
SMED30031090	1.084557889	NA
SMED30024554	0.968624245	NA
SMED30021601	1.112676056	NA
SMED30022885	1.271629779	NA
SMED30031539	1.05913725	NA
SMED30006988	1.271629779	NA
SMED30010205	1.271629779	NA
SMED30014581	1.059691482	NA
SMED30018081	1.430583501	NA
SMED30025044	1.271629779	NA
SMED30031136	1.103845294	NA
SMED30013397	1.100704646	NA
SMED30008076	1.324614353	NA
SMED30030799	1.019377132	NA
SMED30027669	0.9382685	NA
SMED30025014	1.077754405	NA
SMED30011379	1.147999106	NA
SMED30010373	1.291498994	NA
SMED30009702	0.987783846	NA
SMED30024411	0.961413643	NA
SMED30023568	1.1259222	NA
SMED30014882	0.976430009	NA
SMED30020931	1.123638382	NA
SMED30017527	1.083012157	NA
SMED30020485	1.088924351	NA
SMED30023718	1.010403506	NA
SMED30030361	1.059691482	NA
SMED30003762	1.078614544	NA
SMED30024623	0.936691578	NA
SMED30004860	0.993460765	NA
SMED30011887	0.985513078	NA
SMED30000946	0.733632565	NA
SMED30030345	1.10515162	NA
SMED30016676	0.963868316	NA
SMED30029823	1.192152918	NA
SMED30024058	1.589537223	NA
SMED30026727	1.192152918	NA
SMED30016500	1.192152918	NA
SMED30021134	1.192152918	NA
SMED30030374	1.589537223	NA
SMED30033207	1.161584894	NA
SMED30035864	1.083135984	NA
SMED30033404	1.088139576	NA
SMED30027476	1.036037654	NA
SMED30009791	0.95779807	NA
SMED30006354	0.981772991	NA
SMED30004597	0.993460765	NA
SMED30022591	1.001457662	NA
SMED30028341	1.010705744	NA
SMED30024749	1.077836884	NA
SMED30005305	0.96247208	NA
SMED30024777	1.077246612	NA
SMED30019115	0.978176753	NA
SMED30007824	0.983526157	NA
SMED30020041	0.737999425	NA
SMED30025135	1.222720941	NA
SMED30034109	0.867020304	NA
SMED30005732	0.890140845	NA
SMED30008817	1.112676056	NA
SMED30004991	1.003106015	NA
SMED30011281	1.1259222	NA
SMED30000248	0.794768612	NA
SMED30000542	1.010018444	NA
SMED30007392	1.052531405	NA
SMED30003611	0.891104201	NA
SMED30005547	1.010688408	NA
SMED30009709	1.110903338	NA
SMED30004115	1.016261503	NA
SMED30008456	1.220537511	NA
SMED30003902	1.192152918	NA
SMED30013159	1.0393128	NA
SMED30015179	1.140544566	NA
SMED30000846	1.07527518	NA
SMED30019388	1.027006193	NA
SMED30016314	1.457075788	NA
SMED30032932	1.142479879	NA
SMED30009742	1.16877737	NA
SMED30003645	1.105367839	NA
SMED30010910	0.927230047	NA
SMED30019088	1.031508198	NA
SMED30004441	1.011066398	NA
SMED30011049	1.01703441	NA
SMED30000823	0.918951207	NA
SMED30028928	1.101838303	NA
SMED30011203	0.924149548	NA
SMED30027297	0.794768612	NA
SMED30024998	0.883076235	NA
SMED30021235	1.045748173	NA
SMED30010842	0.927230047	NA
SMED30019322	0.920258392	NA
SMED30027146	0.959203497	NA
SMED30001318	0.963442526	NA
SMED30027109	1.08377538	NA
SMED30030189	1.043635551	NA
SMED30026494	1.131681393	NA
SMED30000038	1.110338502	NA
SMED30002093	1.008744776	NA
SMED30031668	0.981772991	NA
SMED30032740	0.976903085	NA
SMED30004943	1.095014532	NA
SMED30030643	1.044553032	NA
SMED30001588	0.970709755	NA
SMED30000619	0.971980532	NA
SMED30030698	1.000819733	NA
SMED30008138	1.082872233	NA
SMED30034585	0.917040706	NA
SMED30003101	0.917040706	NA
SMED30012094	1.059691482	NA
SMED30031564	1.063003018	NA
SMED30011189	1.017303823	NA
SMED30011238	0.917040706	NA
SMED30004923	1.06285474	NA
SMED30017630	1.11764336	NA
SMED30025821	0.855904659	NA
SMED30013021	0.794768612	NA
SMED30003992	0.987941538	NA
SMED30026441	0.980214621	NA
SMED30017944	1.004242509	NA
SMED30027025	0.986609311	NA
SMED30025905	1.078614544	NA
SMED30011473	1.324614353	NA
SMED30009558	1.112676056	NA
SMED30002886	1.156027072	NA
SMED30010612	1.004200881	NA
SMED30029888	0.858350101	NA
SMED30000917	1.034460733	NA
SMED30008405	0.908306985	NA
SMED30018833	1.07527518	NA
SMED30033149	1.147999106	NA
SMED30022043	1.005148538	NA
SMED30013594	1.000039975	NA
SMED30007280	0.988840017	NA
SMED30001583	0.927230047	NA
SMED30034162	1.023565636	NA
SMED30021804	0.980558677	NA
SMED30014485	1.170076012	NA
SMED30012447	1.017303823	NA
SMED30032730	0.993460765	NA
SMED30012768	0.908306985	NA
SMED30029326	0.794768612	NA
SMED30008971	0.681230239	NA
SMED30031357	0.927230047	NA
SMED30023247	0.927230047	NA
SMED30019590	0.794768612	NA
SMED30033126	0.927230047	NA
SMED30029981	0.794768612	NA
SMED30014613	1.107464459	NA
SMED30006488	0.794768612	NA
SMED30028653	0.794768612	NA
SMED30025761	0.681230239	NA
SMED30028582	0.959203497	NA
SMED30024357	0.794768612	NA
SMED30015193	0.794768612	NA
SMED30029610	0.794768612	NA
SMED30034357	0.794768612	NA
SMED30021708	0.927230047	NA
SMED30003040	0.794768612	NA
SMED30026062	0.794768612	NA
SMED30029261	0.939271996	NA
SMED30018395	1.05618257	NA
SMED30007839	1.037024285	NA
SMED30030539	0.946958346	NA
SMED30028570	0.993460765	NA
SMED30015359	1.092806841	NA
SMED30033644	1.142479879	NA
SMED30029709	1.069325041	NA
SMED30023266	1.0393128	NA
SMED30002067	1.159037559	NA
SMED30017520	0.898434083	NA
SMED30008929	0.983003283	NA
SMED30016173	1.021845358	NA
SMED30004132	1.021524628	NA
SMED30013858	1.054692937	NA
SMED30009216	0.993460765	NA
SMED30021049	1.060734486	NA
SMED30006557	1.027718032	NA
SMED30024295	1.066824021	NA
SMED30016437	0.987290201	NA
SMED30003301	1.100448847	NA
SMED30028908	1.589537223	NA
SMED30029961	1.071518396	NA
SMED30019142	1.059691482	NA
SMED30007090	1.135383731	NA
SMED30034544	1.135383731	NA
SMED30022997	1.192152918	NA
SMED30001946	1.081768388	NA
SMED30020843	0.794768612	NA
SMED30004888	1.042549414	NA
SMED30012672	1.107859277	NA
SMED30001841	0.927230047	NA
SMED30000114	1.038618072	NA
SMED30002656	0.794768612	NA
SMED30011027	0.931797683	NA
SMED30001920	1.324614353	NA
SMED30000748	1.324614353	NA
SMED30013582	1.324614353	NA
SMED30007681	1.324614353	NA
SMED30025887	1.324614353	NA
SMED30031755	0.853640361	NA
SMED30013490	1.324614353	NA
SMED30027774	1.589537223	NA
SMED30015589	1.324614353	NA
SMED30031239	0.84444165	NA
SMED30004755	1.324614353	NA
SMED30003816	1.071891878	NA
SMED30035994	1.324614353	NA
SMED30021020	1.324614353	NA
SMED30012654	1.324614353	NA
SMED30032555	1.324614353	NA
SMED30032940	1.324614353	NA
SMED30023028	1.324614353	NA
SMED30005054	1.589537223	NA
SMED30033430	0.993460765	NA
SMED30017141	1.324614353	NA
SMED30015858	1.324614353	NA
SMED30023912	1.324614353	NA
SMED30005198	1.041687015	NA
SMED30006683	1.324614353	NA
SMED30035492	1.011523688	NA
SMED30009373	1.589537223	NA
SMED30005229	1.854460094	NA
SMED30006872	1.589537223	NA
SMED30026159	0.993460765	NA
SMED30008533	1.324614353	NA
SMED30010641	1.324614353	NA
SMED30013721	1.324614353	NA
SMED30032460	1.324614353	NA
SMED30014663	1.324614353	NA
SMED30022153	1.324614353	NA
SMED30009724	1.324614353	NA
SMED30026168	1.324614353	NA
SMED30003490	1.192152918	NA
SMED30005125	1.324614353	NA
SMED30027336	1.324614353	NA
SMED30031429	1.022639332	NA
SMED30021618	1.192152918	NA
SMED30008488	0.993460765	NA
SMED30033764	1.589537223	NA
SMED30009669	0.981772991	NA
SMED30031426	1.192152918	NA
SMED30001682	1.324614353	NA
SMED30009201	1.192152918	NA
SMED30002898	1.291498994	NA
SMED30026528	0.968624245	NA
SMED30011512	0.993460765	NA
SMED30011154	1.035607585	NA
SMED30010899	1.057605475	NA
SMED30016053	1.192152918	NA
SMED30027749	1.192152918	NA
SMED30025324	0.996109993	NA
SMED30022522	1.192152918	NA
SMED30000545	1.192152918	NA
SMED30016182	1.091324064	NA
SMED30025680	1.192152918	NA
SMED30002336	1.589537223	NA
SMED30010084	1.589537223	NA
SMED30021685	1.589537223	NA
SMED30006332	1.589537223	NA
SMED30012775	1.589537223	NA
SMED30026802	1.589537223	NA
SMED30020819	1.589537223	NA
SMED30025945	1.589537223	NA
SMED30017464	1.192152918	NA
SMED30005089	1.589537223	NA
SMED30005853	0.794768612	NA
SMED30019899	1.589537223	NA
SMED30024326	1.589537223	NA
SMED30028200	1.589537223	NA
SMED30005081	1.589537223	NA
SMED30006918	1.589537223	NA
SMED30002517	1.589537223	NA
SMED30015082	1.589537223	NA
SMED30027842	1.589537223	NA
SMED30023627	1.589537223	NA
SMED30013436	1.589537223	NA
SMED30032375	1.589537223	NA
SMED30014994	1.589537223	NA
SMED30008746	1.589537223	NA
SMED30028483	3.179074447	NA
SMED30007212	1.589537223	NA
SMED30026157	1.589537223	NA
SMED30032981	1.589537223	NA
SMED30015176	1.589537223	NA
SMED30016941	1.589537223	NA
SMED30017054	1.589537223	NA
SMED30026284	2.384305835	NA
SMED30016291	1.589537223	NA
SMED30014048	1.589537223	NA
SMED30035570	1.589537223	NA
SMED30009515	1.589537223	NA
SMED30011362	1.589537223	NA
SMED30019804	1.589537223	NA
SMED30005866	2.384305835	NA
SMED30014697	1.589537223	NA
SMED30013222	1.589537223	NA
SMED30020157	1.589537223	NA
SMED30019147	1.589537223	NA
SMED30017778	1.589537223	NA
SMED30013984	1.589537223	NA
SMED30029100	1.192152918	NA
SMED30015307	1.589537223	NA
SMED30007813	1.589537223	NA
SMED30017593	1.589537223	NA
SMED30022676	2.384305835	NA
SMED30016122	1.589537223	NA
SMED30010819	1.589537223	NA
SMED30025806	1.589537223	NA
SMED30016729	1.589537223	NA
SMED30002042	2.384305835	NA
SMED30015802	0.794768612	NA
SMED30004543	2.384305835	NA
SMED30023546	1.589537223	NA
SMED30015143	1.589537223	NA
SMED30026019	2.384305835	NA
SMED30035435	1.589537223	NA
SMED30017338	1.589537223	NA
SMED30019819	2.384305835	NA
SMED30002894	1.589537223	NA
SMED30006229	1.589537223	NA
SMED30030041	1.589537223	NA
SMED30015740	1.589537223	NA
SMED30011487	1.589537223	NA
SMED30022775	1.589537223	NA
SMED30033823	1.589537223	NA
SMED30013154	2.384305835	NA
SMED30033877	1.589537223	NA
SMED30000408	1.589537223	NA
SMED30007247	1.589537223	NA
SMED30032124	1.589537223	NA
SMED30021970	1.589537223	NA
SMED30027480	1.589537223	NA
SMED30014877	1.589537223	NA
SMED30021672	1.589537223	NA
SMED30023518	2.384305835	NA
SMED30012484	1.589537223	NA
SMED30023245	2.384305835	NA
SMED30029401	1.589537223	NA
SMED30033204	2.384305835	NA
SMED30029485	1.192152918	NA
SMED30012001	1.589537223	NA
SMED30033631	1.589537223	NA
SMED30020781	1.589537223	NA
SMED30019025	1.589537223	NA
SMED30024027	1.589537223	NA
SMED30012455	1.589537223	NA
SMED30030161	1.589537223	NA
SMED30003344	1.589537223	NA
SMED30008341	2.384305835	NA
SMED30019048	2.384305835	NA
SMED30035808	1.589537223	NA
SMED30032649	1.589537223	NA
SMED30018728	1.589537223	NA
SMED30031777	2.384305835	NA
